"timestamp","product_id","user_id","event","city","price","term","message"
"2020-05-12 03:48:42","65848a52-1aaa-11eb-bbf3-acde48001122",826095,"search","Raleigh",\N,"depth","{""date"": ""2020-05-12 03:48:42"", ""product_id"": ""65848a52-1aaa-11eb-bbf3-acde48001122"", ""user_id"": 826095, ""event"": ""search"", ""extra_data"": {""city"": ""Raleigh"", ""term"": ""depth""}}"
"2020-05-12 03:48:52","6bfe03d8-1aaa-11eb-bf0a-acde48001122",358961,"view","Richmond",\N,\N,"{""date"": ""2020-05-12 03:48:52"", ""product_id"": ""6bfe03d8-1aaa-11eb-bf0a-acde48001122"", ""user_id"": 358961, ""event"": ""view"", ""extra_data"": {""city"": ""Richmond""}}"
"2020-05-12 03:48:57","5cbb104c-1aaa-11eb-8621-acde48001122",551976,"remove_item_from_cart","Jefferson City",\N,\N,"{""date"": ""2020-05-12 03:48:57"", ""product_id"": ""5cbb104c-1aaa-11eb-8621-acde48001122"", ""user_id"": 551976, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Jefferson City""}}"
"2020-05-12 03:49:31","6c4d4482-1aaa-11eb-9ac7-acde48001122",369028,"add_item_to_cart","Tallahassee",\N,\N,"{""date"": ""2020-05-12 03:49:31"", ""product_id"": ""6c4d4482-1aaa-11eb-9ac7-acde48001122"", ""user_id"": 369028, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Tallahassee""}}"
"2020-05-12 03:50:15","62819fca-1aaa-11eb-9c38-acde48001122",660161,"search","Austin",\N,"clean","{""date"": ""2020-05-12 03:50:15"", ""product_id"": ""62819fca-1aaa-11eb-9c38-acde48001122"", ""user_id"": 660161, ""event"": ""search"", ""extra_data"": {""city"": ""Austin"", ""term"": ""clean""}}"
"2020-05-12 03:50:29","6a337e50-1aaa-11eb-af41-acde48001122",229793,"view","Indianapolis",\N,\N,"{""date"": ""2020-05-12 03:50:29"", ""product_id"": ""6a337e50-1aaa-11eb-af41-acde48001122"", ""user_id"": 229793, ""event"": ""view"", ""extra_data"": {""city"": ""Indianapolis""}}"
"2020-05-12 03:50:41","6888a046-1aaa-11eb-858c-acde48001122",11216,"add_item_to_cart","Salt Lake City",\N,\N,"{""date"": ""2020-05-12 03:50:41"", ""product_id"": ""6888a046-1aaa-11eb-858c-acde48001122"", ""user_id"": 11216, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Salt Lake City""}}"
"2020-05-12 03:50:43","6070081e-1aaa-11eb-9dae-acde48001122",387809,"buy","Denver",\N,\N,"{""date"": ""2020-05-12 03:50:43"", ""product_id"": ""6070081e-1aaa-11eb-9dae-acde48001122"", ""user_id"": 387809, ""event"": ""buy"", ""extra_data"": {""city"": ""Denver"", ""price"": 44.15}}"
"2020-05-12 03:50:55","623fc15e-1aaa-11eb-965b-acde48001122",20585,"search","Austin",\N,"christmas","{""date"": ""2020-05-12 03:50:55"", ""product_id"": ""623fc15e-1aaa-11eb-965b-acde48001122"", ""user_id"": 20585, ""event"": ""search"", ""extra_data"": {""city"": ""Austin"", ""term"": ""christmas""}}"
"2020-05-12 03:51:01","6869552c-1aaa-11eb-b6ff-acde48001122",59621,"add_item_to_cart","Des Moines",\N,\N,"{""date"": ""2020-05-12 03:51:01"", ""product_id"": ""6869552c-1aaa-11eb-b6ff-acde48001122"", ""user_id"": 59621, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Des Moines""}}"
"2020-05-12 03:51:11","6608aff8-1aaa-11eb-b388-acde48001122",769360,"add_item_to_cart","Phoenix",\N,\N,"{""date"": ""2020-05-12 03:51:11"", ""product_id"": ""6608aff8-1aaa-11eb-b388-acde48001122"", ""user_id"": 769360, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Phoenix""}}"
"2020-05-12 03:51:19","66c267e2-1aaa-11eb-bfd2-acde48001122",77928,"remove_item_from_cart","Phoenix",\N,\N,"{""date"": ""2020-05-12 03:51:19"", ""product_id"": ""66c267e2-1aaa-11eb-bfd2-acde48001122"", ""user_id"": 77928, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Phoenix""}}"
"2020-05-12 03:51:33","6c4bf10c-1aaa-11eb-9d4d-acde48001122",599480,"view","Albany",\N,\N,"{""date"": ""2020-05-12 03:51:33"", ""product_id"": ""6c4bf10c-1aaa-11eb-9d4d-acde48001122"", ""user_id"": 599480, ""event"": ""view"", ""extra_data"": {""city"": ""Albany""}}"
"2020-05-12 03:51:38","69e6e5cc-1aaa-11eb-a9d7-acde48001122",779667,"search","Sacramento",\N,"voodoo","{""date"": ""2020-05-12 03:51:38"", ""product_id"": ""69e6e5cc-1aaa-11eb-a9d7-acde48001122"", ""user_id"": 779667, ""event"": ""search"", ""extra_data"": {""city"": ""Sacramento"", ""term"": ""voodoo""}}"
"2020-05-12 03:51:56","6b8bed34-1aaa-11eb-8b8a-acde48001122",292241,"add_item_to_cart","Sacramento",\N,\N,"{""date"": ""2020-05-12 03:51:56"", ""product_id"": ""6b8bed34-1aaa-11eb-8b8a-acde48001122"", ""user_id"": 292241, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-12 03:52:00","6a8b356e-1aaa-11eb-8bd7-acde48001122",439380,"view","Indianapolis",\N,\N,"{""date"": ""2020-05-12 03:52:00"", ""product_id"": ""6a8b356e-1aaa-11eb-8bd7-acde48001122"", ""user_id"": 439380, ""event"": ""view"", ""extra_data"": {""city"": ""Indianapolis""}}"
"2020-05-12 03:52:29","6854ec5e-1aaa-11eb-b95c-acde48001122",957827,"buy","Sacramento",\N,\N,"{""date"": ""2020-05-12 03:52:29"", ""product_id"": ""6854ec5e-1aaa-11eb-b95c-acde48001122"", ""user_id"": 957827, ""event"": ""buy"", ""extra_data"": {""city"": ""Sacramento"", ""price"": 0.42}}"
"2020-05-12 03:52:51","63a1252e-1aaa-11eb-8d19-acde48001122",731683,"view","Austin",\N,\N,"{""date"": ""2020-05-12 03:52:51"", ""product_id"": ""63a1252e-1aaa-11eb-8d19-acde48001122"", ""user_id"": 731683, ""event"": ""view"", ""extra_data"": {""city"": ""Austin""}}"
"2020-05-12 03:52:59","69ec037a-1aaa-11eb-b469-acde48001122",233018,"search","Harrisburg",\N,"noodle","{""date"": ""2020-05-12 03:52:59"", ""product_id"": ""69ec037a-1aaa-11eb-b469-acde48001122"", ""user_id"": 233018, ""event"": ""search"", ""extra_data"": {""city"": ""Harrisburg"", ""term"": ""noodle""}}"
"2020-05-12 03:54:01","6c05e928-1aaa-11eb-abcc-acde48001122",719495,"search","Austin",\N,"multikulti","{""date"": ""2020-05-12 03:54:01"", ""product_id"": ""6c05e928-1aaa-11eb-abcc-acde48001122"", ""user_id"": 719495, ""event"": ""search"", ""extra_data"": {""city"": ""Austin"", ""term"": ""multikulti""}}"
"2020-05-12 03:55:46","69ef2692-1aaa-11eb-b2f7-acde48001122",897146,"search","Phoenix",\N,"jack","{""date"": ""2020-05-12 03:55:46"", ""product_id"": ""69ef2692-1aaa-11eb-b2f7-acde48001122"", ""user_id"": 897146, ""event"": ""search"", ""extra_data"": {""city"": ""Phoenix"", ""term"": ""jack""}}"
"2020-05-12 03:55:50","67b20de2-1aaa-11eb-85e9-acde48001122",628651,"add_item_to_cart","Harrisburg",\N,\N,"{""date"": ""2020-05-12 03:55:50"", ""product_id"": ""67b20de2-1aaa-11eb-85e9-acde48001122"", ""user_id"": 628651, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Harrisburg""}}"
"2020-05-12 03:56:03","65c9b7a8-1aaa-11eb-8178-acde48001122",685523,"buy","Little Rock",44.25,\N,"{""date"": ""2020-05-12 03:56:03"", ""product_id"": ""65c9b7a8-1aaa-11eb-8178-acde48001122"", ""user_id"": 685523, ""event"": ""buy"", ""extra_data"": {""city"": ""Little Rock"", ""price"": 44.25}}"
"2020-05-12 03:56:06","6aba4bb0-1aaa-11eb-8c3f-acde48001122",994468,"buy","Richmond",\N,\N,"{""date"": ""2020-05-12 03:56:06"", ""product_id"": ""6aba4bb0-1aaa-11eb-8c3f-acde48001122"", ""user_id"": 994468, ""event"": ""buy"", ""extra_data"": {""city"": ""Richmond"", ""price"": 11.95}}"
"2020-05-12 03:56:10","6a678024-1aaa-11eb-9be6-acde48001122",489717,"search","Sacramento",\N,"rock","{""date"": ""2020-05-12 03:56:10"", ""product_id"": ""6a678024-1aaa-11eb-9be6-acde48001122"", ""user_id"": 489717, ""event"": ""search"", ""extra_data"": {""city"": ""Sacramento"", ""term"": ""rock""}}"
"2020-05-12 03:56:15","68c6a57e-1aaa-11eb-bfee-acde48001122",973816,"buy","Indianapolis",\N,\N,"{""date"": ""2020-05-12 03:56:15"", ""product_id"": ""68c6a57e-1aaa-11eb-bfee-acde48001122"", ""user_id"": 973816, ""event"": ""buy"", ""extra_data"": {""city"": ""Indianapolis"", ""price"": 11.69}}"
"2020-05-12 03:56:17","6b3bc226-1aaa-11eb-a17c-acde48001122",927016,"remove_item_from_cart","Raleigh",\N,\N,"{""date"": ""2020-05-12 03:56:17"", ""product_id"": ""6b3bc226-1aaa-11eb-a17c-acde48001122"", ""user_id"": 927016, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Raleigh""}}"
"2020-05-12 03:56:23","6052d1c6-1aaa-11eb-ba4b-acde48001122",722116,"view","Austin",\N,\N,"{""date"": ""2020-05-12 03:56:23"", ""product_id"": ""6052d1c6-1aaa-11eb-ba4b-acde48001122"", ""user_id"": 722116, ""event"": ""view"", ""extra_data"": {""city"": ""Austin""}}"
"2020-05-12 03:56:27","5e2dc6ba-1aaa-11eb-9780-acde48001122",952281,"add_item_to_cart","Phoenix",\N,\N,"{""date"": ""2020-05-12 03:56:27"", ""product_id"": ""5e2dc6ba-1aaa-11eb-9780-acde48001122"", ""user_id"": 952281, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Phoenix""}}"
"2020-05-12 03:56:30","69755a1a-1aaa-11eb-95bd-acde48001122",20016,"search","Richmond",\N,"deeply","{""date"": ""2020-05-12 03:56:30"", ""product_id"": ""69755a1a-1aaa-11eb-95bd-acde48001122"", ""user_id"": 20016, ""event"": ""search"", ""extra_data"": {""city"": ""Richmond"", ""term"": ""deeply""}}"
"2020-05-12 03:56:36","68137738-1aaa-11eb-bbc4-acde48001122",770491,"search","Albany",\N,"tools","{""date"": ""2020-05-12 03:56:36"", ""product_id"": ""68137738-1aaa-11eb-bbc4-acde48001122"", ""user_id"": 770491, ""event"": ""search"", ""extra_data"": {""city"": ""Albany"", ""term"": ""tools""}}"
"2020-05-12 03:58:43","61b66ee2-1aaa-11eb-8683-acde48001122",192792,"buy","Annapolis",\N,\N,"{""date"": ""2020-05-12 03:58:43"", ""product_id"": ""61b66ee2-1aaa-11eb-8683-acde48001122"", ""user_id"": 192792, ""event"": ""buy"", ""extra_data"": {""city"": ""Annapolis"", ""price"": 55.95}}"
"2020-05-12 03:58:55","6a464d9e-1aaa-11eb-a6d4-acde48001122",719412,"add_item_to_cart","Topeka",\N,\N,"{""date"": ""2020-05-12 03:58:55"", ""product_id"": ""6a464d9e-1aaa-11eb-a6d4-acde48001122"", ""user_id"": 719412, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Topeka""}}"
"2020-05-12 03:59:22","5e25cd86-1aaa-11eb-ac86-acde48001122",826309,"view","Saint Paul",\N,\N,"{""date"": ""2020-05-12 03:59:22"", ""product_id"": ""5e25cd86-1aaa-11eb-ac86-acde48001122"", ""user_id"": 826309, ""event"": ""view"", ""extra_data"": {""city"": ""Saint Paul""}}"
"2020-05-12 03:59:54","682bc40a-1aaa-11eb-9d67-acde48001122",391180,"remove_item_from_cart","Sacramento",\N,\N,"{""date"": ""2020-05-12 03:59:54"", ""product_id"": ""682bc40a-1aaa-11eb-9d67-acde48001122"", ""user_id"": 391180, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-12 03:59:56","5f0ac72c-1aaa-11eb-b400-acde48001122",864154,"view","Columbus",\N,\N,"{""date"": ""2020-05-12 03:59:56"", ""product_id"": ""5f0ac72c-1aaa-11eb-b400-acde48001122"", ""user_id"": 864154, ""event"": ""view"", ""extra_data"": {""city"": ""Columbus""}}"
"2020-05-12 04:00:12","6b6ef966-1aaa-11eb-a851-acde48001122",450277,"add_item_to_cart","Springfield",\N,\N,"{""date"": ""2020-05-12 04:00:12"", ""product_id"": ""6b6ef966-1aaa-11eb-a851-acde48001122"", ""user_id"": 450277, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Springfield""}}"
"2020-05-12 04:00:40","5f00b73a-1aaa-11eb-b63a-acde48001122",549351,"remove_item_from_cart","Columbia",\N,\N,"{""date"": ""2020-05-12 04:00:40"", ""product_id"": ""5f00b73a-1aaa-11eb-b63a-acde48001122"", ""user_id"": 549351, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Columbia""}}"
"2020-05-12 04:00:47","69557df8-1aaa-11eb-a7bd-acde48001122",688772,"buy","Santa Fe",\N,\N,"{""date"": ""2020-05-12 04:00:47"", ""product_id"": ""69557df8-1aaa-11eb-a7bd-acde48001122"", ""user_id"": 688772, ""event"": ""buy"", ""extra_data"": {""city"": ""Santa Fe"", ""price"": 11.95}}"
"2020-05-12 04:01:33","6a5049e8-1aaa-11eb-b2c7-acde48001122",215845,"search","Atlanta",\N,"white","{""date"": ""2020-05-12 04:01:33"", ""product_id"": ""6a5049e8-1aaa-11eb-b2c7-acde48001122"", ""user_id"": 215845, ""event"": ""search"", ""extra_data"": {""city"": ""Atlanta"", ""term"": ""white""}}"
"2020-05-12 04:01:34","6a723f64-1aaa-11eb-9043-acde48001122",156336,"view","Springfield",\N,\N,"{""date"": ""2020-05-12 04:01:34"", ""product_id"": ""6a723f64-1aaa-11eb-9043-acde48001122"", ""user_id"": 156336, ""event"": ""view"", ""extra_data"": {""city"": ""Springfield""}}"
"2020-05-12 04:01:50","67c99640-1aaa-11eb-863a-acde48001122",691544,"view","Boston",\N,\N,"{""date"": ""2020-05-12 04:01:50"", ""product_id"": ""67c99640-1aaa-11eb-863a-acde48001122"", ""user_id"": 691544, ""event"": ""view"", ""extra_data"": {""city"": ""Boston""}}"
"2020-05-12 04:01:57","6b89d754-1aaa-11eb-99d0-acde48001122",11261,"buy","Springfield",\N,\N,"{""date"": ""2020-05-12 04:01:57"", ""product_id"": ""6b89d754-1aaa-11eb-99d0-acde48001122"", ""user_id"": 11261, ""event"": ""buy"", ""extra_data"": {""city"": ""Springfield"", ""price"": 88.28999999999999}}"
"2020-05-12 04:01:59","68c569ca-1aaa-11eb-863b-acde48001122",108206,"add_item_to_cart","Tallahassee",\N,\N,"{""date"": ""2020-05-12 04:01:59"", ""product_id"": ""68c569ca-1aaa-11eb-863b-acde48001122"", ""user_id"": 108206, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Tallahassee""}}"
"2020-05-12 04:02:01","67324d12-1aaa-11eb-b078-acde48001122",658907,"view","Raleigh",\N,\N,"{""date"": ""2020-05-12 04:02:01"", ""product_id"": ""67324d12-1aaa-11eb-b078-acde48001122"", ""user_id"": 658907, ""event"": ""view"", ""extra_data"": {""city"": ""Raleigh""}}"
"2020-05-12 04:02:30","6b04094c-1aaa-11eb-968b-acde48001122",569507,"view","Harrisburg",\N,\N,"{""date"": ""2020-05-12 04:02:30"", ""product_id"": ""6b04094c-1aaa-11eb-968b-acde48001122"", ""user_id"": 569507, ""event"": ""view"", ""extra_data"": {""city"": ""Harrisburg""}}"
"2020-05-12 04:02:42","6aab700c-1aaa-11eb-9421-acde48001122",927110,"add_item_to_cart","Indianapolis",\N,\N,"{""date"": ""2020-05-12 04:02:42"", ""product_id"": ""6aab700c-1aaa-11eb-9421-acde48001122"", ""user_id"": 927110, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Indianapolis""}}"
"2020-05-12 04:03:42","67174562-1aaa-11eb-8152-acde48001122",506962,"view","Springfield",\N,\N,"{""date"": ""2020-05-12 04:03:42"", ""product_id"": ""67174562-1aaa-11eb-8152-acde48001122"", ""user_id"": 506962, ""event"": ""view"", ""extra_data"": {""city"": ""Springfield""}}"
"2020-05-12 04:03:57","6703cb86-1aaa-11eb-b5c8-acde48001122",931165,"buy","Harrisburg",\N,\N,"{""date"": ""2020-05-12 04:03:57"", ""product_id"": ""6703cb86-1aaa-11eb-b5c8-acde48001122"", ""user_id"": 931165, ""event"": ""buy"", ""extra_data"": {""city"": ""Harrisburg"", ""price"": 44.13}}"
"2020-05-12 04:04:14","6a7511da-1aaa-11eb-87e8-acde48001122",498676,"remove_item_from_cart","Denver",\N,\N,"{""date"": ""2020-05-12 04:04:14"", ""product_id"": ""6a7511da-1aaa-11eb-87e8-acde48001122"", ""user_id"": 498676, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Denver""}}"
"2020-05-12 04:04:35","66f98cde-1aaa-11eb-bc1e-acde48001122",199628,"buy","Hartford",\N,\N,"{""date"": ""2020-05-12 04:04:35"", ""product_id"": ""66f98cde-1aaa-11eb-bc1e-acde48001122"", ""user_id"": 199628, ""event"": ""buy"", ""extra_data"": {""city"": ""Hartford"", ""price"": 44.95}}"
"2020-05-12 04:04:37","6bae783e-1aaa-11eb-adfb-acde48001122",528388,"buy","Boston",\N,\N,"{""date"": ""2020-05-12 04:04:37"", ""product_id"": ""6bae783e-1aaa-11eb-adfb-acde48001122"", ""user_id"": 528388, ""event"": ""buy"", ""extra_data"": {""city"": ""Boston"", ""price"": 11.95}}"
"2020-05-12 04:05:35","66449338-1aaa-11eb-be3f-acde48001122",156671,"add_item_to_cart","Jackson",\N,\N,"{""date"": ""2020-05-12 04:05:35"", ""product_id"": ""66449338-1aaa-11eb-be3f-acde48001122"", ""user_id"": 156671, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Jackson""}}"
"2020-05-12 04:05:45","689d9c7e-1aaa-11eb-ae5e-acde48001122",155396,"search","Tallahassee",\N,"bonaparte","{""date"": ""2020-05-12 04:05:45"", ""product_id"": ""689d9c7e-1aaa-11eb-ae5e-acde48001122"", ""user_id"": 155396, ""event"": ""search"", ""extra_data"": {""city"": ""Tallahassee"", ""term"": ""bonaparte""}}"
"2020-05-12 04:05:46","6b498a34-1aaa-11eb-bef2-acde48001122",264803,"add_item_to_cart","Sacramento",\N,\N,"{""date"": ""2020-05-12 04:05:46"", ""product_id"": ""6b498a34-1aaa-11eb-bef2-acde48001122"", ""user_id"": 264803, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-12 04:06:03","6a77bcfa-1aaa-11eb-bf9b-acde48001122",461858,"remove_item_from_cart","Frankfort",\N,\N,"{""date"": ""2020-05-12 04:06:03"", ""product_id"": ""6a77bcfa-1aaa-11eb-bf9b-acde48001122"", ""user_id"": 461858, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Frankfort""}}"
"2020-05-12 04:06:24","6a1c414a-1aaa-11eb-b7bf-acde48001122",335756,"buy","Montgomery",\N,\N,"{""date"": ""2020-05-12 04:06:24"", ""product_id"": ""6a1c414a-1aaa-11eb-b7bf-acde48001122"", ""user_id"": 335756, ""event"": ""buy"", ""extra_data"": {""city"": ""Montgomery"", ""price"": 176.95}}"
"2020-05-12 04:06:57","64051052-1aaa-11eb-b174-acde48001122",27168,"add_item_to_cart","Sacramento",\N,\N,"{""date"": ""2020-05-12 04:06:57"", ""product_id"": ""64051052-1aaa-11eb-b174-acde48001122"", ""user_id"": 27168, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-12 04:06:59","6c29e10c-1aaa-11eb-bf32-acde48001122",615381,"search","Columbus",\N,"oxford","{""date"": ""2020-05-12 04:06:59"", ""product_id"": ""6c29e10c-1aaa-11eb-bf32-acde48001122"", ""user_id"": 615381, ""event"": ""search"", ""extra_data"": {""city"": ""Columbus"", ""term"": ""oxford""}}"
"2020-05-12 04:07:23","6ac78fbe-1aaa-11eb-b01f-acde48001122",202435,"add_item_to_cart","Richmond",\N,\N,"{""date"": ""2020-05-12 04:07:23"", ""product_id"": ""6ac78fbe-1aaa-11eb-b01f-acde48001122"", ""user_id"": 202435, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Richmond""}}"
"2020-05-12 04:07:34","694d574a-1aaa-11eb-a18e-acde48001122",360996,"buy","Atlanta",\N,\N,"{""date"": ""2020-05-12 04:07:34"", ""product_id"": ""694d574a-1aaa-11eb-a18e-acde48001122"", ""user_id"": 360996, ""event"": ""buy"", ""extra_data"": {""city"": ""Atlanta"", ""price"": 55.95}}"
"2020-05-12 04:07:47","6c1cc2b4-1aaa-11eb-9789-acde48001122",861095,"remove_item_from_cart","Albany",\N,\N,"{""date"": ""2020-05-12 04:07:47"", ""product_id"": ""6c1cc2b4-1aaa-11eb-9789-acde48001122"", ""user_id"": 861095, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Albany""}}"
"2020-05-12 04:07:48","5fbdefdc-1aaa-11eb-ac66-acde48001122",204510,"view","Sacramento",\N,\N,"{""date"": ""2020-05-12 04:07:48"", ""product_id"": ""5fbdefdc-1aaa-11eb-ac66-acde48001122"", ""user_id"": 204510, ""event"": ""view"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-12 04:09:36","6a93dffa-1aaa-11eb-9397-acde48001122",461866,"buy","Nashville",66.75,\N,"{""date"": ""2020-05-12 04:09:36"", ""product_id"": ""6a93dffa-1aaa-11eb-9397-acde48001122"", ""user_id"": 461866, ""event"": ""buy"", ""extra_data"": {""city"": ""Nashville"", ""price"": 66.75}}"
"2020-05-12 04:09:48","69696662-1aaa-11eb-a932-acde48001122",585235,"view","Topeka",\N,\N,"{""date"": ""2020-05-12 04:09:48"", ""product_id"": ""69696662-1aaa-11eb-a932-acde48001122"", ""user_id"": 585235, ""event"": ""view"", ""extra_data"": {""city"": ""Topeka""}}"
"2020-05-12 04:09:52","5c30acc6-1aaa-11eb-b569-acde48001122",463609,"remove_item_from_cart","Hartford",\N,\N,"{""date"": ""2020-05-12 04:09:52"", ""product_id"": ""5c30acc6-1aaa-11eb-b569-acde48001122"", ""user_id"": 463609, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Hartford""}}"
"2020-05-12 04:10:02","634bcfac-1aaa-11eb-8721-acde48001122",574144,"remove_item_from_cart","Hartford",\N,\N,"{""date"": ""2020-05-12 04:10:02"", ""product_id"": ""634bcfac-1aaa-11eb-8721-acde48001122"", ""user_id"": 574144, ""event"": ""remove_item_from_cart"", ""extra_data"": {""city"": ""Hartford""}}"
"2020-05-12 04:10:21","662333fa-1aaa-11eb-8948-acde48001122",376041,"search","Jackson",\N,"ekco","{""date"": ""2020-05-12 04:10:21"", ""product_id"": ""662333fa-1aaa-11eb-8948-acde48001122"", ""user_id"": 376041, ""event"": ""search"", ""extra_data"": {""city"": ""Jackson"", ""term"": ""ekco""}}"
"2020-05-12 04:10:25","672bf9e4-1aaa-11eb-8102-acde48001122",978562,"search","Indianapolis",\N,"tote","{""date"": ""2020-05-12 04:10:25"", ""product_id"": ""672bf9e4-1aaa-11eb-8102-acde48001122"", ""user_id"": 978562, ""event"": ""search"", ""extra_data"": {""city"": ""Indianapolis"", ""term"": ""tote""}}"
"2020-05-12 04:10:35","5bc1ddee-1aaa-11eb-96e9-acde48001122",96660,"buy","Columbus",\N,\N,"{""date"": ""2020-05-12 04:10:35"", ""product_id"": ""5bc1ddee-1aaa-11eb-96e9-acde48001122"", ""user_id"": 96660, ""event"": ""buy"", ""extra_data"": {""city"": ""Columbus"", ""price"": 22.46}}"
"2020-05-12 04:10:44","5cf9d3a6-1aaa-11eb-96bd-acde48001122",253001,"add_item_to_cart","Columbia",\N,\N,"{""date"": ""2020-05-12 04:10:44"", ""product_id"": ""5cf9d3a6-1aaa-11eb-96bd-acde48001122"", ""user_id"": 253001, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Columbia""}}"
"2020-05-12 04:10:59","68bacd12-1aaa-11eb-9738-acde48001122",154057,"add_item_to_cart","Raleigh",\N,\N,"{""date"": ""2020-05-12 04:10:59"", ""product_id"": ""68bacd12-1aaa-11eb-9738-acde48001122"", ""user_id"": 154057, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Raleigh""}}"
"2020-05-12 04:11:17","667ca854-1aaa-11eb-b8f4-acde48001122",152660,"search","Harrisburg",\N,"novel","{""date"": ""2020-05-12 04:11:17"", ""product_id"": ""667ca854-1aaa-11eb-b8f4-acde48001122"", ""user_id"": 152660, ""event"": ""search"", ""extra_data"": {""city"": ""Harrisburg"", ""term"": ""novel""}}"
"2020-05-12 04:11:32","6a17bfda-1aaa-11eb-9d53-acde48001122",190831,"add_item_to_cart","Madison",\N,\N,"{""date"": ""2020-05-12 04:11:32"", ""product_id"": ""6a17bfda-1aaa-11eb-9d53-acde48001122"", ""user_id"": 190831, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Madison""}}"
"2020-05-12 04:11:35","632ab010-1aaa-11eb-87f1-acde48001122",84990,"buy","Raleigh",\N,\N,"{""date"": ""2020-05-12 04:11:35"", ""product_id"": ""632ab010-1aaa-11eb-87f1-acde48001122"", ""user_id"": 84990, ""event"": ""buy"", ""extra_data"": {""city"": ""Raleigh"", ""price"": 22.55}}"
"2020-05-12 04:12:02","6803298c-1aaa-11eb-96bb-acde48001122",215350,"view","Columbia",\N,\N,"{""date"": ""2020-05-12 04:12:02"", ""product_id"": ""6803298c-1aaa-11eb-96bb-acde48001122"", ""user_id"": 215350, ""event"": ""view"", ""extra_data"": {""city"": ""Columbia""}}"
"2020-05-12 04:12:23","5f23f152-1aaa-11eb-bf8b-acde48001122",180327,"search","Trenton",\N,"manchurian","{""date"": ""2020-05-12 04:12:23"", ""product_id"": ""5f23f152-1aaa-11eb-bf8b-acde48001122"", ""user_id"": 180327, ""event"": ""search"", ""extra_data"": {""city"": ""Trenton"", ""term"": ""manchurian""}}"
"2020-05-12 04:12:41","61d7f470-1aaa-11eb-b717-acde48001122",738914,"view","Sacramento",\N,\N,"{""date"": ""2020-05-12 04:12:41"", ""product_id"": ""61d7f470-1aaa-11eb-b717-acde48001122"", ""user_id"": 738914, ""event"": ""view"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-12 04:12:42","6a776124-1aaa-11eb-a7e5-acde48001122",799389,"view","Sacramento",\N,\N,"{""date"": ""2020-05-12 04:12:42"", ""product_id"": ""6a776124-1aaa-11eb-a7e5-acde48001122"", ""user_id"": 799389, ""event"": ""view"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-12 04:12:49","647984b4-1aaa-11eb-a59d-acde48001122",567214,"add_item_to_cart","Sacramento",\N,\N,"{""date"": ""2020-05-12 04:12:49"", ""product_id"": ""647984b4-1aaa-11eb-a59d-acde48001122"", ""user_id"": 567214, ""event"": ""add_item_to_cart"", ""extra_data"": {""city"": ""Sacramento""}}"
"2020-05-12 04:12:52","6b3fcc90-1aaa-11eb-8028-acde48001122",423947,"buy","Boston",\N,\N,"{""date"": ""2020-05-12 04:12:52"", ""product_id"": ""6b3fcc90-1aaa-11eb-8028-acde48001122"", ""user_id"": 423947, ""event"": ""buy"", ""extra_data"": {""city"": ""Boston"", ""price"": 0.42}}"
"2020-05-12 04:13:45","6786b014-1aaa-11eb-91ab-acde48001122",747672,"view","Salem",\N,\N,"{""date"": ""2020-05-12 04:13:45"", ""product_id"": ""6786b014-1aaa-11eb-91ab-acde48001122"", ""user_id"": 747672, ""event"": ""view"", ""extra_data"": {""city"": ""Salem""}}"
